,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
1268,himachal-pradesh,2021,2,Financial Services,14642,16428400.0
1269,himachal-pradesh,2021,2,Others,28918,19788400.0
1270,himachal-pradesh,2021,3,Peer-to-peer payments,4455153,16560400000.0
1271,himachal-pradesh,2021,3,Merchant payments,4198808,3524430000.0
1272,himachal-pradesh,2021,3,Recharge & bill payments,3359406,1178800000.0
1273,himachal-pradesh,2021,3,Financial Services,14497,22805800.0
1274,himachal-pradesh,2021,3,Others,36303,23834700.0
1275,himachal-pradesh,2021,4,Merchant payments,6062931,5228610000.0
1276,himachal-pradesh,2021,4,Peer-to-peer payments,5323397,19568400000.0
1277,himachal-pradesh,2021,4,Recharge & bill payments,3211367,1278820000.0
1278,himachal-pradesh,2021,4,Financial Services,18198,24809700.0
1279,himachal-pradesh,2021,4,Others,50971,35578900.0
1280,himachal-pradesh,2022,1,Merchant payments,7030946,5558910000.0
1281,himachal-pradesh,2022,1,Peer-to-peer payments,5718936,19473300000.0
1282,himachal-pradesh,2022,1,Recharge & bill payments,3271665,1429960000.0
1283,himachal-pradesh,2022,1,Financial Services,19314,24442100.0
1284,himachal-pradesh,2022,1,Others,47319,31862000.0
1285,himachal-pradesh,2022,2,Merchant payments,10591420,7697400000.0
1286,himachal-pradesh,2022,2,Peer-to-peer payments,7109948,24407700000.0
1287,himachal-pradesh,2022,2,Recharge & bill payments,3520538,1553160000.0
1288,himachal-pradesh,2022,2,Financial Services,16901,20627300.0
1289,himachal-pradesh,2022,2,Others,52564,30257800.0
1290,himachal-pradesh,2022,3,Merchant payments,12686960,8511270000.0
1291,himachal-pradesh,2022,3,Peer-to-peer payments,8330778,27039700000.0
1292,himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780410000.0
1293,himachal-pradesh,2022,3,Financial Services,21293,22686900.0
1294,himachal-pradesh,2022,3,Others,42669,26764500.0
1295,himachal-pradesh,2022,4,Merchant payments,15297492,10280300000.0
1296,himachal-pradesh,2022,4,Peer-to-peer payments,9284824,29629300000.0
1297,himachal-pradesh,2022,4,Recharge & bill payments,3907023,1810540000.0
1298,himachal-pradesh,2022,4,Financial Services,24342,31775300.0
1299,himachal-pradesh,2022,4,Others,41455,27387400.0
1300,jammu-&-kashmir,2018,1,Recharge & bill payments,457813,78812600.0
1301,jammu-&-kashmir,2018,1,Peer-to-peer payments,353621,861670000.0
1302,jammu-&-kashmir,2018,1,Financial Services,65683,10269400.0
1303,jammu-&-kashmir,2018,1,Merchant payments,28696,30967500.0
1304,jammu-&-kashmir,2018,1,Others,35755,23651600.0
1305,jammu-&-kashmir,2018,2,Recharge & bill payments,794502,166762000.0
1306,jammu-&-kashmir,2018,2,Peer-to-peer payments,771844,2372960000.0
1307,jammu-&-kashmir,2018,2,Financial Services,112422,15636100.0
1308,jammu-&-kashmir,2018,2,Merchant payments,79248,64454300.0
1309,jammu-&-kashmir,2018,2,Others,38310,31391900.0
1310,jammu-&-kashmir,2018,3,Peer-to-peer payments,1260453,3616020000.0
1311,jammu-&-kashmir,2018,3,Recharge & bill payments,822143,203080000.0
1312,jammu-&-kashmir,2018,3,Merchant payments,140076,82826500.0
1313,jammu-&-kashmir,2018,3,Financial Services,44464,6397890.0
1314,jammu-&-kashmir,2018,3,Others,36825,26373900.0
1315,jammu-&-kashmir,2018,4,Peer-to-peer payments,1265457,5151830000.0
1316,jammu-&-kashmir,2018,4,Recharge & bill payments,970724,254474000.0
1317,jammu-&-kashmir,2018,4,Merchant payments,402303,215771000.0
1318,jammu-&-kashmir,2018,4,Financial Services,33775,6072180.0
1319,jammu-&-kashmir,2018,4,Others,49051,36573600.0
1320,jammu-&-kashmir,2019,1,Peer-to-peer payments,1913720,5414710000.0
1321,jammu-&-kashmir,2019,1,Recharge & bill payments,1131953,302663000.0
1322,jammu-&-kashmir,2019,1,Merchant payments,452379,199220000.0
1323,jammu-&-kashmir,2019,1,Financial Services,43247,4593540.0
1324,jammu-&-kashmir,2019,1,Others,43688,30649800.0
1325,jammu-&-kashmir,2019,2,Peer-to-peer payments,1180781,5666320000.0
1326,jammu-&-kashmir,2019,2,Recharge & bill payments,706569,215937000.0
1327,jammu-&-kashmir,2019,2,Merchant payments,353678,188932000.0
1328,jammu-&-kashmir,2019,2,Financial Services,22663,2652960.0
1329,jammu-&-kashmir,2019,2,Others,32664,26302000.0
1330,jammu-&-kashmir,2019,3,Peer-to-peer payments,618694,3499430000.0
1331,jammu-&-kashmir,2019,3,Recharge & bill payments,318061,111964000.0
1332,jammu-&-kashmir,2019,3,Merchant payments,165115,120736000.0
1333,jammu-&-kashmir,2019,3,Financial Services,2895,658516.0
1334,jammu-&-kashmir,2019,3,Others,11761,11446100.0
1335,jammu-&-kashmir,2019,4,Peer-to-peer payments,310620,1799960000.0
1336,jammu-&-kashmir,2019,4,Merchant payments,91303,77859100.0
1337,jammu-&-kashmir,2019,4,Recharge & bill payments,84803,49065900.0
1338,jammu-&-kashmir,2019,4,Financial Services,197,213741.0
1339,jammu-&-kashmir,2019,4,Others,3005,2601420.0
1340,jammu-&-kashmir,2020,1,Peer-to-peer payments,435154,2654640000.0
1341,jammu-&-kashmir,2020,1,Recharge & bill payments,341357,144213000.0
1342,jammu-&-kashmir,2020,1,Merchant payments,135241,131144000.0
1343,jammu-&-kashmir,2020,1,Financial Services,2350,2116660.0
1344,jammu-&-kashmir,2020,1,Others,7528,5530440.0
1345,jammu-&-kashmir,2020,2,Peer-to-peer payments,1238380,7426820000.0
1346,jammu-&-kashmir,2020,2,Recharge & bill payments,1028741,413037000.0
1347,jammu-&-kashmir,2020,2,Merchant payments,341375,403026000.0
1348,jammu-&-kashmir,2020,2,Financial Services,9130,10415000.0
1349,jammu-&-kashmir,2020,2,Others,17380,12351600.0
1350,jammu-&-kashmir,2020,3,Peer-to-peer payments,1787154,10837100000.0
1351,jammu-&-kashmir,2020,3,Recharge & bill payments,1005745,443743000.0
1352,jammu-&-kashmir,2020,3,Merchant payments,642688,667958000.0
1353,jammu-&-kashmir,2020,3,Financial Services,10111,13281700.0
1354,jammu-&-kashmir,2020,3,Others,20200,15128300.0
1355,jammu-&-kashmir,2020,4,Peer-to-peer payments,2378539,13736800000.0
1356,jammu-&-kashmir,2020,4,Recharge & bill payments,1900075,536741000.0
1357,jammu-&-kashmir,2020,4,Merchant payments,1377786,1045010000.0
1358,jammu-&-kashmir,2020,4,Financial Services,13578,17966600.0
1359,jammu-&-kashmir,2020,4,Others,84466,44350700.0
1360,jammu-&-kashmir,2021,1,Peer-to-peer payments,2800201,14801200000.0
1361,jammu-&-kashmir,2021,1,Recharge & bill payments,2554798,663748000.0
1362,jammu-&-kashmir,2021,1,Merchant payments,1527253,1605410000.0
1363,jammu-&-kashmir,2021,1,Financial Services,17276,20848700.0
1364,jammu-&-kashmir,2021,1,Others,98042,47124900.0
1365,jammu-&-kashmir,2021,2,Peer-to-peer payments,3955437,19502400000.0
1366,jammu-&-kashmir,2021,2,Recharge & bill payments,3568970,892468000.0
1367,jammu-&-kashmir,2021,2,Merchant payments,2378307,2343370000.0
1368,jammu-&-kashmir,2021,2,Financial Services,19432,21897800.0
1369,jammu-&-kashmir,2021,2,Others,105673,53580900.0
1370,jammu-&-kashmir,2021,3,Peer-to-peer payments,5621108,26563000000.0
1371,jammu-&-kashmir,2021,3,Recharge & bill payments,4192099,1126800000.0
1372,jammu-&-kashmir,2021,3,Merchant payments,3197489,3818850000.0
1373,jammu-&-kashmir,2021,3,Financial Services,16071,27585400.0
1374,jammu-&-kashmir,2021,3,Others,124274,62209700.0
1375,jammu-&-kashmir,2021,4,Peer-to-peer payments,6852001,31444200000.0
1376,jammu-&-kashmir,2021,4,Merchant payments,5399465,6026170000.0
1377,jammu-&-kashmir,2021,4,Recharge & bill payments,4358892,1334470000.0
1378,jammu-&-kashmir,2021,4,Financial Services,20269,34425400.0
1379,jammu-&-kashmir,2021,4,Others,160001,86920000.0
1380,jammu-&-kashmir,2022,1,Peer-to-peer payments,6263588,25881900000.0
1381,jammu-&-kashmir,2022,1,Merchant payments,5769426,5903940000.0
1382,jammu-&-kashmir,2022,1,Recharge & bill payments,4046350,1253750000.0
1383,jammu-&-kashmir,2022,1,Financial Services,20506,28915600.0
1384,jammu-&-kashmir,2022,1,Others,145441,79330100.0
1385,jammu-&-kashmir,2022,2,Merchant payments,9917899,8541810000.0
1386,jammu-&-kashmir,2022,2,Peer-to-peer payments,8948548,35973500000.0
1387,jammu-&-kashmir,2022,2,Recharge & bill payments,4759941,1631580000.0
1388,jammu-&-kashmir,2022,2,Financial Services,17495,23857800.0
1389,jammu-&-kashmir,2022,2,Others,169864,83549700.0
1390,jammu-&-kashmir,2022,3,Merchant payments,9594459,8056510000.0
1391,jammu-&-kashmir,2022,3,Peer-to-peer payments,8391981,31280100000.0
1392,jammu-&-kashmir,2022,3,Recharge & bill payments,4397779,1538830000.0
1393,jammu-&-kashmir,2022,3,Financial Services,16502,21282000.0
1394,jammu-&-kashmir,2022,3,Others,133673,66802200.0
1395,jammu-&-kashmir,2022,4,Merchant payments,13060020,9463120000.0
1396,jammu-&-kashmir,2022,4,Peer-to-peer payments,9209773,33017200000.0
1397,jammu-&-kashmir,2022,4,Recharge & bill payments,4885856,1738110000.0
1398,jammu-&-kashmir,2022,4,Financial Services,17803,26804700.0
1399,jammu-&-kashmir,2022,4,Others,142706,70096000.0
1400,jharkhand,2018,1,Recharge & bill payments,1095857,132182000.0
1401,jharkhand,2018,1,Peer-to-peer payments,809459,2036320000.0
1402,jharkhand,2018,1,Financial Services,107755,45483200.0
1403,jharkhand,2018,1,Merchant payments,66299,66465300.0
1404,jharkhand,2018,1,Others,99551,93740600.0
1405,jharkhand,2018,2,Recharge & bill payments,1398777,208895000.0
1406,jharkhand,2018,2,Peer-to-peer payments,1375872,4205860000.0
1407,jharkhand,2018,2,Financial Services,160637,65554500.0
1408,jharkhand,2018,2,Merchant payments,130339,138889000.0
1409,jharkhand,2018,2,Others,86455,102375000.0
1410,jharkhand,2018,3,Peer-to-peer payments,6003688,8142920000.0
1411,jharkhand,2018,3,Recharge & bill payments,1539476,256930000.0
1412,jharkhand,2018,3,Merchant payments,287427,155060000.0
1413,jharkhand,2018,3,Financial Services,216343,38182600.0
1414,jharkhand,2018,3,Others,75687,68483100.0
1415,jharkhand,2018,4,Peer-to-peer payments,3325473,9414020000.0
1416,jharkhand,2018,4,Recharge & bill payments,1885135,328077000.0
1417,jharkhand,2018,4,Merchant payments,845956,373436000.0
1418,jharkhand,2018,4,Financial Services,136918,36357500.0
1419,jharkhand,2018,4,Others,90561,90026300.0
1420,jharkhand,2019,1,Peer-to-peer payments,5952105,12664700000.0
1421,jharkhand,2019,1,Recharge & bill payments,2347079,440324000.0
1422,jharkhand,2019,1,Merchant payments,892826,391617000.0
1423,jharkhand,2019,1,Financial Services,105558,47227400.0
1424,jharkhand,2019,1,Others,90140,83358700.0
1425,jharkhand,2019,2,Peer-to-peer payments,5155937,17044400000.0
1426,jharkhand,2019,2,Recharge & bill payments,2734377,562210000.0
1427,jharkhand,2019,2,Merchant payments,2049311,862187000.0
1428,jharkhand,2019,2,Financial Services,67479,51589000.0
1429,jharkhand,2019,2,Others,121107,102271000.0
1430,jharkhand,2019,3,Peer-to-peer payments,5708187,19050100000.0
1431,jharkhand,2019,3,Merchant payments,4766457,1494550000.0
1432,jharkhand,2019,3,Recharge & bill payments,3527625,754845000.0
1433,jharkhand,2019,3,Financial Services,103620,80276400.0
1434,jharkhand,2019,3,Others,114758,86160900.0
1435,jharkhand,2019,4,Peer-to-peer payments,10301226,25360200000.0
1436,jharkhand,2019,4,Recharge & bill payments,4390094,966539000.0
1437,jharkhand,2019,4,Merchant payments,3359590,1725990000.0
1438,jharkhand,2019,4,Financial Services,104630,45850800.0
1439,jharkhand,2019,4,Others,93078,49211800.0
1440,jharkhand,2020,1,Peer-to-peer payments,8196850,29875000000.0
1441,jharkhand,2020,1,Recharge & bill payments,5454093,1358520000.0
1442,jharkhand,2020,1,Merchant payments,4499942,2298730000.0
1443,jharkhand,2020,1,Financial Services,46483,31523900.0
1444,jharkhand,2020,1,Others,85345,47420100.0
1445,jharkhand,2020,2,Peer-to-peer payments,8724053,32662400000.0
1446,jharkhand,2020,2,Recharge & bill payments,7538593,1987320000.0
1447,jharkhand,2020,2,Merchant payments,3753633,2662440000.0
1448,jharkhand,2020,2,Financial Services,56553,130249000.0
1449,jharkhand,2020,2,Others,68679,43823600.0
1450,jharkhand,2020,3,Peer-to-peer payments,11984094,43128100000.0
1451,jharkhand,2020,3,Merchant payments,7728846,5163580000.0
1452,jharkhand,2020,3,Recharge & bill payments,7211293,2217660000.0
1453,jharkhand,2020,3,Financial Services,56918,63233500.0
1454,jharkhand,2020,3,Others,87322,50036600.0
1455,jharkhand,2020,4,Peer-to-peer payments,17120664,60733300000.0
1456,jharkhand,2020,4,Merchant payments,14168381,9347680000.0
1457,jharkhand,2020,4,Recharge & bill payments,7945996,2582830000.0
1458,jharkhand,2020,4,Financial Services,60989,63947500.0
1459,jharkhand,2020,4,Others,135603,77433000.0
1460,jharkhand,2021,1,Peer-to-peer payments,19151083,69198200000.0
1461,jharkhand,2021,1,Merchant payments,17489113,11545600000.0
1462,jharkhand,2021,1,Recharge & bill payments,7826608,2888410000.0
1463,jharkhand,2021,1,Financial Services,50526,54836600.0
1464,jharkhand,2021,1,Others,104333,62290300.0
1465,jharkhand,2021,2,Peer-to-peer payments,24184568,86037100000.0
1466,jharkhand,2021,2,Merchant payments,19041292,14731500000.0
1467,jharkhand,2021,2,Recharge & bill payments,10583445,3531020000.0
1468,jharkhand,2021,2,Financial Services,54379,57959200.0
1469,jharkhand,2021,2,Others,138461,75088300.0
1470,jharkhand,2021,3,Peer-to-peer payments,30113326,97742600000.0
1471,jharkhand,2021,3,Merchant payments,29687162,19954600000.0
1472,jharkhand,2021,3,Recharge & bill payments,10742405,4029140000.0
1473,jharkhand,2021,3,Financial Services,51289,65035300.0
1474,jharkhand,2021,3,Others,201520,99665900.0
1475,jharkhand,2021,4,Merchant payments,45007900,30397100000.0
1476,jharkhand,2021,4,Peer-to-peer payments,39476282,130462000000.0
1477,jharkhand,2021,4,Recharge & bill payments,11173974,4920510000.0
1478,jharkhand,2021,4,Financial Services,72802,82938700.0
1479,jharkhand,2021,4,Others,278084,154857000.0
1480,jharkhand,2022,1,Merchant payments,53218047,35404700000.0
1481,jharkhand,2022,1,Peer-to-peer payments,45881799,153327000000.0
1482,jharkhand,2022,1,Recharge & bill payments,11502811,5765900000.0
1483,jharkhand,2022,1,Financial Services,67502,72095800.0
1484,jharkhand,2022,1,Others,241051,130194000.0
1485,jharkhand,2022,2,Merchant payments,67435024,44149900000.0
1486,jharkhand,2022,2,Peer-to-peer payments,52086790,175209000000.0
1487,jharkhand,2022,2,Recharge & bill payments,13145888,6119620000.0
1488,jharkhand,2022,2,Financial Services,50361,53281800.0
1489,jharkhand,2022,2,Others,207212,104530000.0
1490,jharkhand,2022,3,Merchant payments,74816586,45850900000.0
1491,jharkhand,2022,3,Peer-to-peer payments,57285937,176549000000.0
1492,jharkhand,2022,3,Recharge & bill payments,14462031,6838980000.0
1493,jharkhand,2022,3,Financial Services,68467,69016100.0
1494,jharkhand,2022,3,Others,182311,104504000.0
1495,jharkhand,2022,4,Merchant payments,91863987,57173700000.0
1496,jharkhand,2022,4,Peer-to-peer payments,68045210,212954000000.0
1497,jharkhand,2022,4,Recharge & bill payments,15110623,7625380000.0
1498,jharkhand,2022,4,Financial Services,81074,89276300.0
1499,jharkhand,2022,4,Others,199198,129776000.0
1500,karnataka,2018,1,Recharge & bill payments,5785292,1496820000.0
1501,karnataka,2018,1,Peer-to-peer payments,4456528,16522300000.0
1502,karnataka,2018,1,Merchant payments,1089627,696586000.0
1503,karnataka,2018,1,Financial Services,159848,52664800.0
1504,karnataka,2018,1,Others,525604,449550000.0
1505,karnataka,2018,2,Recharge & bill payments,7391926,2435920000.0
1506,karnataka,2018,2,Peer-to-peer payments,7164836,29135000000.0
1507,karnataka,2018,2,Merchant payments,1874383,1361970000.0
1508,karnataka,2018,2,Financial Services,194363,93244700.0
1509,karnataka,2018,2,Others,490939,489419000.0
1510,karnataka,2018,3,Peer-to-peer payments,12863507,42819100000.0
1511,karnataka,2018,3,Recharge & bill payments,8674172,3019160000.0
1512,karnataka,2018,3,Merchant payments,3638065,1879410000.0
1513,karnataka,2018,3,Financial Services,205740,50726000.0
1514,karnataka,2018,3,Others,598777,456674000.0
1515,karnataka,2018,4,Peer-to-peer payments,20471744,63575300000.0
1516,karnataka,2018,4,Merchant payments,11812478,4751320000.0
1517,karnataka,2018,4,Recharge & bill payments,11426205,4030980000.0
1518,karnataka,2018,4,Financial Services,289353,71134700.0
1519,karnataka,2018,4,Others,812291,579614000.0
1520,karnataka,2019,1,Peer-to-peer payments,44049036,104118000000.0
1521,karnataka,2019,1,Merchant payments,24491960,7076610000.0
1522,karnataka,2019,1,Recharge & bill payments,16981941,6217690000.0
1523,karnataka,2019,1,Financial Services,293728,51023400.0
1524,karnataka,2019,1,Others,770944,512619000.0
1525,karnataka,2019,2,Peer-to-peer payments,50033334,142911000000.0
1526,karnataka,2019,2,Merchant payments,44848593,12338600000.0
1527,karnataka,2019,2,Recharge & bill payments,19283028,7745160000.0
1528,karnataka,2019,2,Financial Services,140353,44871600.0
1529,karnataka,2019,2,Others,1096296,662691000.0
1530,karnataka,2019,3,Merchant payments,76924325,20375800000.0
1531,karnataka,2019,3,Peer-to-peer payments,67784880,183163000000.0
1532,karnataka,2019,3,Recharge & bill payments,24339891,10208200000.0
1533,karnataka,2019,3,Financial Services,189716,57194700.0
1534,karnataka,2019,3,Others,1494923,732229000.0
1535,karnataka,2019,4,Merchant payments,114044901,31602900000.0
1536,karnataka,2019,4,Peer-to-peer payments,93311589,250563000000.0
1537,karnataka,2019,4,Recharge & bill payments,28862161,12183600000.0
1538,karnataka,2019,4,Financial Services,101937,51146000.0
1539,karnataka,2019,4,Others,1475664,646674000.0
